filename,label,manipulation_type,bbox_xyxy
fake_0128_0_local_recompression.jpg,1,local_recompression,"[256, 1421, 454, 1534]"
fake_0128_1_local_inconsistency.jpg,1,local_inconsistency,"[394, 498, 641, 591]"
fake_0128_2_text_overlay.jpg,1,text_overlay,"[28, 987, 141, 1081]"
fake_0128_3_splice.jpg,1,splice,"[235, 646, 414, 748]"
fake_0128_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0129.jpg,0,none,
fake_0129_0_text_overlay.jpg,1,text_overlay,"[487, 642, 553, 764]"
fake_0129_1_local_inconsistency.jpg,1,local_inconsistency,"[510, 408, 716, 528]"
fake_0129_2_splice.jpg,1,splice,"[633, 729, 718, 843]"
fake_0129_3_local_recompression.jpg,1,local_recompression,"[504, 1257, 587, 1381]"
fake_0129_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0130.jpg,0,none,
fake_0130_0_local_inconsistency.jpg,1,local_inconsistency,"[523, 573, 657, 682]"
fake_0130_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0130_2_local_recompression.jpg,1,local_recompression,"[178, 936, 322, 1015]"
fake_0130_3_text_overlay.jpg,1,text_overlay,"[8, 24, 151, 108]"
fake_0130_4_splice.jpg,1,splice,"[561, 538, 693, 606]"
real_0131.jpg,0,none,
fake_0131_0_local_recompression.jpg,1,local_recompression,"[381, 747, 514, 828]"
fake_0131_1_local_inconsistency.jpg,1,local_inconsistency,"[134, 1179, 282, 1241]"
fake_0131_2_text_overlay.jpg,1,text_overlay,"[390, 401, 546, 493]"
fake_0131_3_splice.jpg,1,splice,"[529, 1093, 647, 1220]"
fake_0131_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0132.jpg,0,none,
fake_0132_0_text_overlay.jpg,1,text_overlay,"[342, 532, 502, 587]"
fake_0132_1_splice.jpg,1,splice,"[620, 407, 692, 524]"
fake_0132_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0132_3_local_recompression.jpg,1,local_recompression,"[457, 160, 625, 246]"
fake_0132_4_local_inconsistency.jpg,1,local_inconsistency,"[148, 343, 344, 428]"
real_0133.jpg,0,none,
fake_0133_0_local_recompression.jpg,1,local_recompression,"[298, 1454, 419, 1527]"
fake_0133_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0133_2_splice.jpg,1,splice,"[533, 922, 686, 1045]"
fake_0133_3_local_inconsistency.jpg,1,local_inconsistency,"[257, 1435, 368, 1541]"
fake_0133_4_text_overlay.jpg,1,text_overlay,"[484, 1123, 553, 1245]"
real_0134.jpg,0,none,
fake_0134_0_splice.jpg,1,splice,"[316, 469, 453, 587]"
fake_0134_1_local_recompression.jpg,1,local_recompression,"[35, 1358, 182, 1419]"
fake_0134_2_text_overlay.jpg,1,text_overlay,"[487, 956, 649, 1030]"
fake_0134_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0134_4_local_inconsistency.jpg,1,local_inconsistency,"[445, 1072, 618, 1179]"
real_0135.jpg,0,none,
fake_0135_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0135_1_text_overlay.jpg,1,text_overlay,"[139, 704, 233, 752]"
fake_0135_2_splice.jpg,1,splice,"[306, 18, 423, 126]"
fake_0135_3_local_recompression.jpg,1,local_recompression,"[193, 843, 379, 934]"
fake_0135_4_local_inconsistency.jpg,1,local_inconsistency,"[399, 774, 569, 841]"
real_0136.jpg,0,none,
fake_0136_0_local_recompression.jpg,1,local_recompression,"[139, 593, 238, 646]"
fake_0136_1_local_inconsistency.jpg,1,local_inconsistency,"[278, 1434, 477, 1531]"
fake_0136_2_text_overlay.jpg,1,text_overlay,"[190, 209, 253, 299]"
fake_0136_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0136_4_splice.jpg,1,splice,"[430, 638, 489, 703]"
real_0137.jpg,0,none,
fake_0137_0_splice.jpg,1,splice,"[556, 962, 646, 1041]"
fake_0137_1_local_inconsistency.jpg,1,local_inconsistency,"[12, 249, 156, 327]"
fake_0137_2_local_recompression.jpg,1,local_recompression,"[17, 407, 229, 474]"
fake_0137_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0137_4_text_overlay.jpg,1,text_overlay,"[319, 661, 434, 763]"
real_0138.jpg,0,none,
fake_0138_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0138_1_local_inconsistency.jpg,1,local_inconsistency,"[282, 1197, 452, 1246]"
fake_0138_2_splice.jpg,1,splice,"[486, 1409, 548, 1519]"
fake_0138_3_text_overlay.jpg,1,text_overlay,"[93, 1404, 161, 1464]"
fake_0138_4_local_recompression.jpg,1,local_recompression,"[109, 257, 203, 347]"
real_0139.jpg,0,none,
fake_0139_0_text_overlay.jpg,1,text_overlay,"[386, 733, 533, 782]"
fake_0139_1_local_inconsistency.jpg,1,local_inconsistency,"[501, 388, 672, 459]"
fake_0139_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0139_3_local_recompression.jpg,1,local_recompression,"[460, 605, 555, 695]"
fake_0139_4_splice.jpg,1,splice,"[518, 776, 641, 860]"
real_0140.jpg,0,none,
fake_0140_0_local_inconsistency.jpg,1,local_inconsistency,"[564, 315, 699, 417]"
fake_0140_1_text_overlay.jpg,1,text_overlay,"[68, 89, 139, 178]"
fake_0140_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0140_3_splice.jpg,1,splice,"[501, 1076, 628, 1190]"
fake_0140_4_local_recompression.jpg,1,local_recompression,"[213, 1342, 372, 1395]"
real_0141.jpg,0,none,
fake_0141_0_splice.jpg,1,splice,"[425, 755, 550, 878]"
fake_0141_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0141_2_local_inconsistency.jpg,1,local_inconsistency,"[531, 198, 650, 263]"
fake_0141_3_local_recompression.jpg,1,local_recompression,"[583, 1280, 682, 1380]"
fake_0141_4_text_overlay.jpg,1,text_overlay,"[108, 1307, 233, 1399]"
real_0142.jpg,0,none,
fake_0142_0_text_overlay.jpg,1,text_overlay,"[453, 721, 591, 811]"
fake_0142_1_local_recompression.jpg,1,local_recompression,"[331, 1246, 494, 1360]"
fake_0142_2_local_inconsistency.jpg,1,local_inconsistency,"[260, 737, 449, 802]"
fake_0142_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0142_4_splice.jpg,1,splice,"[309, 13, 429, 140]"
real_0143.jpg,0,none,
fake_0143_0_local_inconsistency.jpg,1,local_inconsistency,"[159, 283, 280, 367]"
fake_0143_1_splice.jpg,1,splice,"[584, 818, 672, 890]"
fake_0143_2_local_recompression.jpg,1,local_recompression,"[177, 999, 353, 1110]"
fake_0143_3_text_overlay.jpg,1,text_overlay,"[390, 160, 520, 232]"
fake_0143_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0144.jpg,0,none,
fake_0144_0_local_recompression.jpg,1,local_recompression,"[552, 1156, 667, 1207]"
fake_0144_1_splice.jpg,1,splice,"[156, 103, 253, 206]"
fake_0144_2_local_inconsistency.jpg,1,local_inconsistency,"[442, 593, 632, 648]"
fake_0144_3_text_overlay.jpg,1,text_overlay,"[561, 817, 676, 924]"
fake_0144_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0145.jpg,0,none,
fake_0145_0_text_overlay.jpg,1,text_overlay,"[440, 662, 527, 731]"
fake_0145_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0145_2_local_recompression.jpg,1,local_recompression,"[312, 346, 469, 395]"
fake_0145_3_splice.jpg,1,splice,"[452, 1276, 585, 1403]"
fake_0145_4_local_inconsistency.jpg,1,local_inconsistency,"[191, 319, 416, 382]"
real_0146.jpg,0,none,
fake_0146_0_splice.jpg,1,splice,"[113, 624, 172, 727]"
fake_0146_1_text_overlay.jpg,1,text_overlay,"[208, 1119, 291, 1210]"
fake_0146_2_local_inconsistency.jpg,1,local_inconsistency,"[342, 37, 592, 140]"
fake_0146_3_local_recompression.jpg,1,local_recompression,"[205, 1426, 313, 1478]"
fake_0146_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0147.jpg,0,none,
fake_0147_0_splice.jpg,1,splice,"[395, 473, 558, 522]"
fake_0147_1_local_recompression.jpg,1,local_recompression,"[611, 1088, 697, 1161]"
fake_0147_2_text_overlay.jpg,1,text_overlay,"[468, 1148, 548, 1236]"
fake_0147_3_local_inconsistency.jpg,1,local_inconsistency,"[160, 37, 311, 124]"
fake_0147_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0148.jpg,0,none,
fake_0148_0_splice.jpg,1,splice,"[402, 1345, 487, 1420]"
fake_0148_1_local_inconsistency.jpg,1,local_inconsistency,"[232, 854, 414, 956]"
fake_0148_2_text_overlay.jpg,1,text_overlay,"[134, 423, 302, 497]"
fake_0148_3_local_recompression.jpg,1,local_recompression,"[536, 276, 652, 380]"
fake_0148_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0149.jpg,0,none,
fake_0149_0_text_overlay.jpg,1,text_overlay,"[30, 652, 126, 770]"
fake_0149_1_local_inconsistency.jpg,1,local_inconsistency,"[378, 560, 604, 658]"
fake_0149_2_splice.jpg,1,splice,"[631, 546, 691, 672]"
fake_0149_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0149_4_local_recompression.jpg,1,local_recompression,"[488, 274, 611, 377]"
real_0150.jpg,0,none,
fake_0150_0_local_recompression.jpg,1,local_recompression,"[140, 335, 334, 422]"
fake_0150_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0150_2_local_inconsistency.jpg,1,local_inconsistency,"[138, 845, 356, 894]"
fake_0150_3_text_overlay.jpg,1,text_overlay,"[449, 1263, 531, 1325]"
fake_0150_4_splice.jpg,1,splice,"[389, 1474, 541, 1570]"
real_0151.jpg,0,none,
fake_0151_0_local_recompression.jpg,1,local_recompression,"[251, 1062, 388, 1180]"
fake_0151_1_splice.jpg,1,splice,"[571, 793, 677, 899]"
fake_0151_2_local_inconsistency.jpg,1,local_inconsistency,"[311, 585, 446, 668]"
fake_0151_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0151_4_text_overlay.jpg,1,text_overlay,"[462, 185, 630, 270]"
real_0152.jpg,0,none,
fake_0152_0_local_recompression.jpg,1,local_recompression,"[206, 931, 342, 993]"
fake_0152_1_text_overlay.jpg,1,text_overlay,"[167, 1471, 255, 1574]"
fake_0152_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0152_3_local_inconsistency.jpg,1,local_inconsistency,"[523, 1253, 686, 1364]"
fake_0152_4_splice.jpg,1,splice,"[153, 332, 304, 452]"
real_0153.jpg,0,none,
fake_0153_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0153_1_local_inconsistency.jpg,1,local_inconsistency,"[469, 1019, 666, 1087]"
fake_0153_2_local_recompression.jpg,1,local_recompression,"[487, 929, 686, 996]"
fake_0153_3_splice.jpg,1,splice,"[6, 501, 117, 597]"
fake_0153_4_text_overlay.jpg,1,text_overlay,"[50, 378, 175, 492]"
real_0154.jpg,0,none,
fake_0154_0_splice.jpg,1,splice,"[165, 1376, 235, 1503]"
fake_0154_1_local_inconsistency.jpg,1,local_inconsistency,"[181, 932, 389, 1025]"
fake_0154_2_text_overlay.jpg,1,text_overlay,"[388, 138, 539, 211]"
fake_0154_3_local_recompression.jpg,1,local_recompression,"[337, 1079, 426, 1195]"
fake_0154_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0155.jpg,0,none,
fake_0155_0_splice.jpg,1,splice,"[294, 874, 440, 970]"
fake_0155_1_local_recompression.jpg,1,local_recompression,"[66, 1258, 281, 1334]"
fake_0155_2_local_inconsistency.jpg,1,local_inconsistency,"[504, 368, 686, 466]"
fake_0155_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0155_4_text_overlay.jpg,1,text_overlay,"[120, 424, 180, 522]"
real_0156.jpg,0,none,
fake_0156_0_local_recompression.jpg,1,local_recompression,"[307, 1037, 415, 1090]"
fake_0156_1_text_overlay.jpg,1,text_overlay,"[341, 699, 438, 747]"
fake_0156_2_splice.jpg,1,splice,"[485, 72, 583, 173]"
fake_0156_3_local_inconsistency.jpg,1,local_inconsistency,"[343, 947, 517, 1064]"
fake_0156_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0157.jpg,0,none,
fake_0157_0_local_recompression.jpg,1,local_recompression,"[31, 694, 112, 753]"
fake_0157_1_splice.jpg,1,splice,"[584, 1240, 718, 1355]"
fake_0157_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0157_3_text_overlay.jpg,1,text_overlay,"[508, 486, 569, 567]"
fake_0157_4_local_inconsistency.jpg,1,local_inconsistency,"[38, 413, 171, 490]"
real_0158.jpg,0,none,
fake_0158_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0158_1_text_overlay.jpg,1,text_overlay,"[528, 1385, 679, 1440]"
fake_0158_2_splice.jpg,1,splice,"[318, 90, 481, 147]"
fake_0158_3_local_recompression.jpg,1,local_recompression,"[319, 46, 397, 135]"
fake_0158_4_local_inconsistency.jpg,1,local_inconsistency,"[205, 394, 404, 458]"
real_0159.jpg,0,none,
fake_0159_0_splice.jpg,1,splice,"[573, 1052, 644, 1176]"
fake_0159_1_local_inconsistency.jpg,1,local_inconsistency,"[290, 1175, 477, 1244]"
fake_0159_2_local_recompression.jpg,1,local_recompression,"[133, 59, 253, 142]"
fake_0159_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0159_4_text_overlay.jpg,1,text_overlay,"[610, 1213, 678, 1292]"
real_0160.jpg,0,none,
fake_0160_0_text_overlay.jpg,1,text_overlay,"[479, 199, 636, 320]"
fake_0160_1_splice.jpg,1,splice,"[631, 528, 715, 644]"
fake_0160_2_local_recompression.jpg,1,local_recompression,"[332, 928, 536, 1002]"
fake_0160_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0160_4_local_inconsistency.jpg,1,local_inconsistency,"[174, 578, 298, 664]"
real_0161.jpg,0,none,
fake_0161_0_splice.jpg,1,splice,"[309, 1091, 434, 1144]"
fake_0161_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0161_2_local_inconsistency.jpg,1,local_inconsistency,"[393, 135, 579, 260]"
fake_0161_3_local_recompression.jpg,1,local_recompression,"[350, 1115, 534, 1197]"
fake_0161_4_text_overlay.jpg,1,text_overlay,"[587, 996, 665, 1097]"
real_0162.jpg,0,none,
fake_0162_0_text_overlay.jpg,1,text_overlay,"[388, 670, 529, 765]"
fake_0162_1_local_inconsistency.jpg,1,local_inconsistency,"[325, 0, 560, 120]"
fake_0162_2_local_recompression.jpg,1,local_recompression,"[457, 400, 570, 497]"
fake_0162_3_splice.jpg,1,splice,"[311, 890, 452, 963]"
fake_0162_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0163.jpg,0,none,
fake_0163_0_splice.jpg,1,splice,"[367, 224, 510, 337]"
fake_0163_1_local_inconsistency.jpg,1,local_inconsistency,"[162, 1457, 371, 1536]"
fake_0163_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0163_3_local_recompression.jpg,1,local_recompression,"[368, 854, 519, 969]"
fake_0163_4_text_overlay.jpg,1,text_overlay,"[128, 275, 220, 392]"
real_0164.jpg,0,none,
fake_0164_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0164_1_local_recompression.jpg,1,local_recompression,"[465, 1043, 670, 1140]"
fake_0164_2_splice.jpg,1,splice,"[363, 462, 488, 546]"
fake_0164_3_local_inconsistency.jpg,1,local_inconsistency,"[242, 1458, 433, 1573]"
fake_0164_4_text_overlay.jpg,1,text_overlay,"[581, 989, 683, 1115]"
real_0165.jpg,0,none,
fake_0165_0_splice.jpg,1,splice,"[90, 502, 210, 591]"
fake_0165_1_text_overlay.jpg,1,text_overlay,"[319, 1255, 494, 1309]"
fake_0165_2_local_inconsistency.jpg,1,local_inconsistency,"[339, 862, 520, 947]"
fake_0165_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0165_4_local_recompression.jpg,1,local_recompression,"[266, 125, 470, 232]"
real_0166.jpg,0,none,
fake_0166_0_local_recompression.jpg,1,local_recompression,"[293, 992, 481, 1089]"
fake_0166_1_text_overlay.jpg,1,text_overlay,"[284, 516, 357, 570]"
fake_0166_2_local_inconsistency.jpg,1,local_inconsistency,"[154, 1349, 278, 1410]"
fake_0166_3_splice.jpg,1,splice,"[540, 67, 683, 153]"
fake_0166_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0167.jpg,0,none,
fake_0167_0_text_overlay.jpg,1,text_overlay,"[55, 1315, 183, 1430]"
fake_0167_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0167_2_local_inconsistency.jpg,1,local_inconsistency,"[399, 971, 540, 1073]"
fake_0167_3_splice.jpg,1,splice,"[391, 1389, 483, 1500]"
fake_0167_4_local_recompression.jpg,1,local_recompression,"[362, 884, 439, 1005]"
real_0168.jpg,0,none,
fake_0168_0_local_inconsistency.jpg,1,local_inconsistency,"[247, 1503, 449, 1582]"
fake_0168_1_local_recompression.jpg,1,local_recompression,"[320, 1121, 489, 1248]"
fake_0168_2_text_overlay.jpg,1,text_overlay,"[12, 842, 151, 956]"
fake_0168_3_splice.jpg,1,splice,"[34, 48, 180, 116]"
fake_0168_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0169.jpg,0,none,
fake_0169_0_splice.jpg,1,splice,"[579, 378, 716, 497]"
fake_0169_1_local_recompression.jpg,1,local_recompression,"[77, 1308, 191, 1408]"
fake_0169_2_local_inconsistency.jpg,1,local_inconsistency,"[218, 1417, 458, 1487]"
fake_0169_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0169_4_text_overlay.jpg,1,text_overlay,"[340, 123, 492, 201]"
real_0170.jpg,0,none,
fake_0170_0_text_overlay.jpg,1,text_overlay,"[223, 1257, 298, 1366]"
fake_0170_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0170_2_splice.jpg,1,splice,"[19, 1019, 165, 1129]"
fake_0170_3_local_recompression.jpg,1,local_recompression,"[272, 310, 478, 411]"
fake_0170_4_local_inconsistency.jpg,1,local_inconsistency,"[263, 1449, 501, 1542]"
real_0171.jpg,0,none,
fake_0171_0_splice.jpg,1,splice,"[367, 1365, 475, 1501]"
fake_0171_1_text_overlay.jpg,1,text_overlay,"[92, 1496, 294, 1683]"
fake_0171_2_local_recompression.jpg,1,local_recompression,"[567, 161, 737, 257]"
fake_0171_3_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0171_4_local_inconsistency.jpg,1,local_inconsistency,"[367, 1992, 722, 2139]"
real_0172.jpg,0,none,
fake_0172_0_text_overlay.jpg,1,text_overlay,"[553, 1260, 729, 1339]"
fake_0172_1_splice.jpg,1,splice,"[43, 1660, 139, 1826]"
fake_0172_2_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0172_3_local_inconsistency.jpg,1,local_inconsistency,"[73, 151, 267, 292]"
fake_0172_4_local_recompression.jpg,1,local_recompression,"[248, 534, 551, 680]"
real_0173.jpg,0,none,
fake_0173_0_text_overlay.jpg,1,text_overlay,"[65, 217, 197, 331]"
fake_0173_1_splice.jpg,1,splice,"[411, 664, 520, 776]"
fake_0173_2_local_recompression.jpg,1,local_recompression,"[218, 93, 309, 207]"
fake_0173_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0173_4_local_inconsistency.jpg,1,local_inconsistency,"[378, 1133, 506, 1214]"
real_0174.jpg,0,none,
fake_0174_0_text_overlay.jpg,1,text_overlay,"[6, 14, 65, 100]"
fake_0174_1_splice.jpg,1,splice,"[129, 422, 283, 508]"
fake_0174_2_local_inconsistency.jpg,1,local_inconsistency,"[178, 1250, 350, 1317]"
fake_0174_3_local_recompression.jpg,1,local_recompression,"[308, 712, 468, 767]"
fake_0174_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0175.jpg,0,none,
fake_0175_0_text_overlay.jpg,1,text_overlay,"[519, 449, 682, 575]"
fake_0175_1_splice.jpg,1,splice,"[485, 1018, 640, 1120]"
fake_0175_2_local_inconsistency.jpg,1,local_inconsistency,"[291, 429, 405, 528]"
fake_0175_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0175_4_local_recompression.jpg,1,local_recompression,"[29, 993, 234, 1055]"
real_0176.jpg,0,none,
fake_0176_0_splice.jpg,1,splice,"[333, 471, 441, 578]"
fake_0176_1_local_recompression.jpg,1,local_recompression,"[204, 769, 310, 850]"
fake_0176_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0176_3_text_overlay.jpg,1,text_overlay,"[148, 442, 264, 561]"
fake_0176_4_local_inconsistency.jpg,1,local_inconsistency,"[367, 552, 540, 615]"
real_0177.jpg,0,none,
fake_0177_0_splice.jpg,1,splice,"[351, 450, 464, 511]"
fake_0177_1_local_inconsistency.jpg,1,local_inconsistency,"[463, 348, 685, 472]"
fake_0177_2_local_recompression.jpg,1,local_recompression,"[221, 1211, 352, 1300]"
fake_0177_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0177_4_text_overlay.jpg,1,text_overlay,"[335, 889, 482, 956]"
real_0178.jpg,0,none,
fake_0178_0_splice.jpg,1,splice,"[100, 926, 222, 1012]"
fake_0178_1_local_recompression.jpg,1,local_recompression,"[416, 446, 596, 549]"
fake_0178_2_text_overlay.jpg,1,text_overlay,"[92, 32, 193, 99]"
fake_0178_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0178_4_local_inconsistency.jpg,1,local_inconsistency,"[207, 378, 426, 495]"
real_0179.jpg,0,none,
fake_0179_0_splice.jpg,1,splice,"[555, 1178, 648, 1286]"
fake_0179_1_local_recompression.jpg,1,local_recompression,"[56, 1054, 254, 1160]"
fake_0179_2_text_overlay.jpg,1,text_overlay,"[374, 953, 540, 1009]"
fake_0179_3_local_inconsistency.jpg,1,local_inconsistency,"[209, 283, 397, 336]"
fake_0179_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0180.jpg,0,none,
fake_0180_0_text_overlay.jpg,1,text_overlay,"[353, 926, 444, 979]"
fake_0180_1_local_inconsistency.jpg,1,local_inconsistency,"[299, 925, 483, 1039]"
fake_0180_2_local_recompression.jpg,1,local_recompression,"[67, 385, 255, 508]"
fake_0180_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0180_4_splice.jpg,1,splice,"[78, 223, 245, 294]"
real_0181.jpg,0,none,
fake_0181_0_text_overlay.jpg,1,text_overlay,"[554, 270, 647, 395]"
fake_0181_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0181_2_splice.jpg,1,splice,"[237, 1064, 302, 1181]"
fake_0181_3_local_inconsistency.jpg,1,local_inconsistency,"[497, 1215, 699, 1325]"
fake_0181_4_local_recompression.jpg,1,local_recompression,"[313, 351, 450, 444]"
real_0182.jpg,0,none,
fake_0182_0_text_overlay.jpg,1,text_overlay,"[170, 1266, 245, 1336]"
fake_0182_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0182_2_local_recompression.jpg,1,local_recompression,"[324, 1176, 430, 1227]"
fake_0182_3_local_inconsistency.jpg,1,local_inconsistency,"[210, 1151, 381, 1228]"
fake_0182_4_splice.jpg,1,splice,"[166, 1092, 241, 1175]"
real_0183.jpg,0,none,
fake_0183_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0183_1_local_recompression.jpg,1,local_recompression,"[361, 605, 573, 679]"
fake_0183_2_splice.jpg,1,splice,"[150, 1157, 317, 1282]"
fake_0183_3_text_overlay.jpg,1,text_overlay,"[142, 1388, 289, 1508]"
fake_0183_4_local_inconsistency.jpg,1,local_inconsistency,"[47, 668, 276, 751]"
real_0184.jpg,0,none,
fake_0184_0_text_overlay.jpg,1,text_overlay,"[89, 1048, 212, 1131]"
fake_0184_1_local_inconsistency.jpg,1,local_inconsistency,"[369, 814, 550, 866]"
fake_0184_2_splice.jpg,1,splice,"[359, 630, 462, 700]"
fake_0184_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0184_4_local_recompression.jpg,1,local_recompression,"[434, 1492, 529, 1598]"
real_0185.jpg,0,none,
fake_0185_0_text_overlay.jpg,1,text_overlay,"[343, 135, 458, 252]"
fake_0185_1_splice.jpg,1,splice,"[473, 1454, 642, 1535]"
fake_0185_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0185_3_local_inconsistency.jpg,1,local_inconsistency,"[599, 622, 713, 736]"
fake_0185_4_local_recompression.jpg,1,local_recompression,"[307, 1311, 492, 1371]"
real_0186.jpg,0,none,
fake_0186_0_splice.jpg,1,splice,"[29, 244, 197, 343]"
fake_0186_1_local_inconsistency.jpg,1,local_inconsistency,"[595, 984, 712, 1091]"
fake_0186_2_text_overlay.jpg,1,text_overlay,"[122, 764, 237, 867]"
fake_0186_3_local_recompression.jpg,1,local_recompression,"[138, 731, 231, 815]"
fake_0186_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0187.jpg,0,none,
fake_0187_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0187_1_local_inconsistency.jpg,1,local_inconsistency,"[48, 1226, 266, 1288]"
fake_0187_2_splice.jpg,1,splice,"[308, 555, 466, 657]"
fake_0187_3_text_overlay.jpg,1,text_overlay,"[140, 1061, 240, 1120]"
fake_0187_4_local_recompression.jpg,1,local_recompression,"[158, 1030, 361, 1086]"
real_0188.jpg,0,none,
fake_0188_0_text_overlay.jpg,1,text_overlay,"[17, 982, 88, 1040]"
fake_0188_1_splice.jpg,1,splice,"[350, 352, 516, 447]"
fake_0188_2_local_recompression.jpg,1,local_recompression,"[145, 1409, 234, 1467]"
fake_0188_3_local_inconsistency.jpg,1,local_inconsistency,"[80, 870, 232, 934]"
fake_0188_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0189.jpg,0,none,
fake_0189_0_splice.jpg,1,splice,"[67, 617, 139, 685]"
fake_0189_1_local_recompression.jpg,1,local_recompression,"[204, 378, 408, 442]"
fake_0189_2_local_inconsistency.jpg,1,local_inconsistency,"[284, 1187, 396, 1246]"
fake_0189_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0189_4_text_overlay.jpg,1,text_overlay,"[14, 1083, 79, 1196]"
real_0190.jpg,0,none,
fake_0190_0_local_recompression.jpg,1,local_recompression,"[486, 750, 690, 866]"
fake_0190_1_splice.jpg,1,splice,"[185, 726, 296, 850]"
fake_0190_2_local_inconsistency.jpg,1,local_inconsistency,"[321, 253, 461, 310]"
fake_0190_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0190_4_text_overlay.jpg,1,text_overlay,"[505, 236, 650, 290]"
real_0191.jpg,0,none,
fake_0191_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0191_1_text_overlay.jpg,1,text_overlay,"[13, 1380, 185, 1457]"
fake_0191_2_local_inconsistency.jpg,1,local_inconsistency,"[404, 820, 609, 877]"
fake_0191_3_local_recompression.jpg,1,local_recompression,"[372, 407, 572, 468]"
fake_0191_4_splice.jpg,1,splice,"[413, 251, 495, 366]"
real_0192.jpg,0,none,
fake_0192_0_local_inconsistency.jpg,1,local_inconsistency,"[414, 992, 590, 1088]"
fake_0192_1_local_recompression.jpg,1,local_recompression,"[236, 1286, 325, 1373]"
