url_risk,sms_risk,qr_risk,image_risk,email_risk,url_present,sms_present,qr_present,image_present,email_present,label
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.0,0.0,0.01086778281780676,0.5,0.5,1,1,1,0,0,0
1.0,0.9144821471768905,0.658476591487911,0.5,0.5,1,1,1,0,0,1
0.5,0.0,0.5,0.7345453923707919,0.5,0,1,0,1,0,0
0.0,0.5,0.5,0.7320323221864543,0.5,1,0,0,1,0,0
0.0,0.0,0.48141848951039895,0.6423753544762494,0.5,1,1,1,1,0,0
0.5,0.7260103883232372,0.5,0.5,1.0,0,1,0,0,1,1
0.5,0.8754719697911345,1.0,0.5,0.9893995272152193,0,1,1,0,1,1
0.0,0.014248026922261136,0.5,0.5,0.005407843361242726,1,1,0,0,1,0
0.5,0.8946900655208978,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.99148668740729,0.8526810398999823,0.5,0.5,0,1,1,0,0,1
0.5,0.06982192756506136,0.5,0.3573710351544657,0.0,0,1,0,1,1,0
1.0,1.0,0.8066080995552625,0.8083416905135417,0.8892963414506802,1,1,1,1,1,1
0.0,0.5,0.13466810090568865,0.5,0.1857012319573901,1,0,1,0,1,0
0.025379158484137024,0.5,0.0,0.5,0.22697245990281523,1,0,1,0,1,0
0.5,0.5,0.5,0.5,0.2658280832801422,0,0,0,0,1,0
0.5,0.5,0.5,0.8455005912825814,1.0,0,0,0,1,1,1
0.0,0.08329918982561561,0.5,0.5,0.04148727414681733,1,1,0,0,1,0
0.5,0.5,0.7581105461165581,0.5,0.5,0,0,1,0,0,1
0.9641351121111305,1.0,0.5,0.5,1.0,1,1,0,0,1,1
0.9909994230912997,1.0,0.5,0.5,0.7525156469252775,1,1,0,0,1,1
0.5,1.0,0.5,0.8444119299863617,1.0,0,1,0,1,1,1
0.06763281706203718,0.5,0.6200705823068544,0.5,0.5,1,0,1,0,0,0
1.0,0.5,0.5633512617917777,1.0,0.5,1,0,1,1,0,1
0.5,1.0,0.5,0.7247770893538933,0.9139128296866169,0,1,0,1,1,1
0.5,1.0,0.6587909578072657,0.5,0.5,0,1,1,0,0,1
0.0026924401748640043,0.5,0.09159276662563018,0.5,0.5,1,0,1,0,0,0
0.0,0.0,0.0,0.5,0.5,1,1,1,0,0,0
0.859942458484123,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.9173737327299568,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.05211953527503999,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.9889537129292785,0.5,0.5,0.5,0,1,0,0,0,1
0.018959473367702897,0.5,0.196706201236511,0.5,0.5,1,0,1,0,0,0
0.013369833756742229,0.5,0.44453052723155195,0.5,0.15559754790263286,1,0,1,0,1,0
0.5,0.5,0.5,1.0,0.20646055146819153,0,0,0,1,1,0
0.0,0.0,0.5,0.5,0.15875989536537383,1,1,0,0,1,0
0.5,0.5,0.5,0.7400814241312949,0.1308789144506779,0,0,0,1,1,0
0.08486806524193924,0.5,0.3195058779055028,0.5,0.5,1,0,1,0,0,0
0.5,0.5,0.5,0.5177634213288622,0.19773586459211526,0,0,0,1,1,0
0.5,0.05017416170195959,0.5,0.5,0.028419895290271096,0,1,0,0,1,0
1.0,0.9255128702609607,0.5,0.8785868856026127,0.5,1,1,0,1,0,1
1.0,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.6740785403970171,0.5,0.0,0,0,1,0,1,0
0.5,0.0,0.5,0.5,0.09580670108838829,0,1,0,0,1,0
0.011631949102814293,0.0,0.11669843532185395,0.5,0.2444851358148487,1,1,1,0,1,0
0.06275755741953981,0.5,0.5,0.5,0.41373192610715953,1,0,0,0,1,0
0.5,0.5,0.5,1.0,0.5,0,0,0,1,0,0
0.0,0.5,0.0,0.8569024967092238,0.5,1,0,1,1,0,0
0.5,0.5,0.46171445030950553,0.5,0.989871363007044,0,0,1,0,1,1
0.0,0.5,0.5,0.7015248438417487,0.17170205504399416,1,0,0,1,1,0
0.0,0.5,0.4046164421853432,0.5,0.5,1,0,1,0,0,0
0.5,1.0,0.5,0.5,0.9282960998915065,0,1,0,0,1,1
0.0149073336339288,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.0403468061960081,0.5,0.5,0.5,0,1,0,0,0,0
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.11795534031390947,0.5,0.5,0.6112153830124277,0.0,1,0,0,1,1,0
1.0,0.9111057885671174,0.9206412987895767,0.5921991878344459,0.5,1,1,1,1,0,1
0.5,0.008970180506857967,0.4563444289102667,0.5,0.10343527581058459,0,1,1,0,1,0
0.0067350530129663445,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.037668339350094934,0.5,0.8927596179281747,0.5,0,1,0,1,0,0
0.5,0.11454255846366093,0.5,0.5,0.5,0,1,0,0,0,0
0.8806011256934504,0.5,0.7395910440187846,0.5,0.5,1,0,1,0,0,1
1.0,0.5,0.5,0.5,0.9958253203923586,1,0,0,0,1,1
0.8561166930561422,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.0,0.5,0.0,0.6284165479755824,0.5,1,0,1,1,0,0
0.8460007004757966,0.5,0.5,0.5,0.8411832350216957,1,0,0,0,1,1
0.0,0.012331111580370114,0.5,0.5,0.09419966166980503,1,1,0,0,1,0
0.035506290991302425,0.0,0.2871661168868867,0.5,0.5,1,1,1,0,0,0
0.0,0.0,0.5,0.5,0.00021045272975746265,1,1,0,0,1,0
0.048889977847686984,0.5,0.2039867131048338,0.46747387387980555,0.0,1,0,1,1,1,0
0.5,0.5,0.5290136897230755,0.5199171434924234,0.5,0,0,1,1,0,0
0.08365789094755322,0.064967803617312,0.5139740484260529,0.17877570696417078,0.3156475182208957,1,1,1,1,1,0
0.5,0.5,0.5,0.8200301143693587,0.5,0,0,0,1,0,1
0.5,0.5,0.41684524289095826,0.5,0.5,0,0,1,0,0,0
0.5,0.04949514801333779,0.20010893679719405,0.5,0.12513310019443427,0,1,1,0,1,0
0.0,0.0,0.5,0.5,0.0,1,1,0,0,1,0
0.08801533727726876,0.5,0.5,0.7013952816691372,0.0,1,0,0,1,1,0
1.0,0.5,0.9795611221590868,0.8248324086234966,0.5,1,0,1,1,0,1
0.5,0.5,0.2770771579455239,0.5,0.5,0,0,1,0,0,0
1.0,0.5,0.5,0.5,0.8571885929551927,1,0,0,0,1,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.0578016641517035,0.5,0.5,0.5,0.024560834193885113,1,0,0,0,1,0
0.5,0.9075213474905985,0.6944925416698888,0.5,1.0,0,1,1,0,1,1
0.5,0.12494613427157435,0.5,0.6900412636771454,0.23305656713979106,0,1,0,1,1,0
0.06110105212738733,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.03726309582669818,0.0,0.5,0.5,0,1,1,0,0,0
0.5,0.5,0.7820238000163641,1.0,0.5,0,0,1,1,0,0
0.0241380584278136,0.5,0.5041349881335662,0.5,0.5,1,0,1,0,0,0
0.5,1.0,0.5,0.8167327379873723,0.5,0,1,0,1,0,1
0.9152825760251571,0.9073593547338257,0.9937638434139795,0.5,1.0,1,1,1,0,1,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.5,0.5,0.5,0.0583383211995434,0,0,0,0,1,0
1.0,0.5,0.5,1.0,0.9524155674523408,1,0,0,1,1,1
1.0,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.6967718918598479,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.09125428874848154,0.5,0.5,0.3855765256962147,0.5,1,0,0,1,0,0
0.5,0.5,0.5,0.7104428313511022,0.5,0,0,0,1,0,1
0.5,0.0,0.5,0.5,0.11493188480180808,0,1,0,0,1,0
0.5,0.5,0.5,0.8624276655711647,0.9764094329539079,0,0,0,1,1,1
0.9977536617822745,0.9414225463215588,0.5,0.5,1.0,1,1,0,0,1,1
0.0,0.006238955954958254,0.5,0.5,0.02762275004490607,1,1,0,0,1,0
0.5,0.5,0.17361526073794856,0.5,0.20272285693775519,0,0,1,0,1,0
1.0,0.5,0.775809436478906,0.885260138777423,0.5,1,0,1,1,0,1
0.5,0.5,0.5,0.5,0.0,0,0,0,0,1,0
0.08909939067093575,0.0,0.5,0.5406072593165584,0.13879465907485058,1,1,0,1,1,0
0.5,0.2444620704067102,0.5,0.6468354725478027,0.5,0,1,0,1,0,0
0.04671006406040308,0.5,0.1623676296872244,0.5,0.0,1,0,1,0,1,0
0.5,0.5,0.4083719533229506,0.9960882385367635,1.0,0,0,1,1,1,1
0.5,0.0,0.0,0.9536469249408053,0.15975589637237886,0,1,1,1,1,0
0.00779131850101082,0.5,0.5,0.5826999499485747,0.0,1,0,0,1,1,0
0.8465363050015171,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.03075947103478524,0.5,0.5,0.9878180080740897,0.27996754953866604,1,0,0,1,1,0
0.0,0.045686728641527674,0.8926057750894919,0.5,0.5,1,1,1,0,0,0
0.5,0.5,0.5,0.5,1.0,0,0,0,0,1,1
0.9344638996059055,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.9697429823896052,0.536829340090746,0.5,0.8276555536500901,0.8591871457046654,1,1,0,1,1,1
0.866879571347548,1.0,0.5,0.9108714584515071,0.5,1,1,0,1,0,1
0.9660851329490292,0.9596184393801305,0.7133374527075893,0.5,1.0,1,1,1,0,1,1
0.8741871907748853,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.5,0.5,0.361877051124301,0.5,0.0,0,0,1,0,1,0
1.0,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.06701573120483931,0.5,0.5,0.0,0,1,0,0,1,0
0.5,0.0,0.5,0.5,0.001584929165999019,0,1,0,0,1,0
0.5,0.10163795842397982,0.5,0.5,0.14215525637041118,0,1,0,0,1,0
0.5,0.5,0.5,0.5,0.1634399526012592,0,0,0,0,1,0
0.9052421266417928,0.9266467655066672,0.5,0.5,0.5,1,1,0,0,0,1
0.8664970798796136,1.0,0.5,1.0,0.5,1,1,0,1,0,1
0.041777037819400654,0.5,0.48454178294087874,0.5,0.2664813148455161,1,0,1,0,1,0
0.0,0.5,0.5,1.0,0.13141340577146077,1,0,0,1,1,0
0.5,0.9574095004248704,0.5,0.7798103166715543,1.0,0,1,0,1,1,1
0.5,0.5,0.5,0.7113787771967337,0.894252679088904,0,0,0,1,1,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.05017595560227061,0.0,0.5,0.7199157630326704,0.5,1,1,0,1,0,0
1.0,0.5,0.5,0.8368571348278121,1.0,1,0,0,1,1,1
0.897240442761879,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.5,1.0,0.5,0.8397799506888072,0.5,0,1,0,1,0,1
1.0,0.9311907717939646,0.5,0.9602080714421676,1.0,1,1,0,1,1,1
0.5,0.9157383027211115,0.5,0.5,0.5,0,1,0,0,0,1
0.0,0.5,0.02135547183118011,0.5,0.5,1,0,1,0,0,0
0.11282183539320378,0.13449138786072204,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.5,0.5,0.5,0.1395439929478103,0,0,0,0,1,0
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.04035403833808105,0.5,0.5,0.886046276066897,0.0,1,0,0,1,1,0
0.0,0.5,0.13500074714357407,0.5,0.5,1,0,1,0,0,0
0.08129036451943403,0.0,0.5,1.0,0.08729291957443572,1,1,0,1,1,0
0.5,0.5,0.0,0.5837492540656414,0.5,0,0,1,1,0,0
0.5,0.030842859774220566,0.3228333814496241,0.5,0.5,0,1,1,0,0,0
0.5,0.5,0.5,0.8844448693514064,0.5,0,0,0,1,0,0
0.5,0.5,0.2374740285696948,0.5,0.9858949171423749,0,0,1,0,1,1
0.08227821203435287,0.5,0.5,0.5,0.5,1,0,0,0,0,0
1.0,0.8107381614213048,0.48743269860552485,0.5,1.0,1,1,1,0,1,1
0.5,0.5,0.5,0.6027867864663753,0.5,0,0,0,1,0,0
0.5,0.061246961263276875,0.5,0.7062720272353733,0.5,0,1,0,1,0,0
0.07214837709667407,0.5,0.5,0.9120855573438245,0.06304301269519004,1,0,0,1,1,0
1.0,0.5,0.6415259851070624,0.9880521140113725,0.5,1,0,1,1,0,1
0.0731533111852408,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.035153540969055444,0.5,0.0,0.5,0.5,1,0,1,0,0,0
0.5,0.5,0.5,0.8908783995717071,0.946540840783621,0,0,0,1,1,1
0.0,0.5,0.5,0.5,0.14554470941741207,1,0,0,0,1,0
0.5,0.5,0.2960209729245676,0.5,0.5,0,0,1,0,0,0
0.8989241529332036,0.5,0.5,0.6060752638952367,0.5,1,0,0,1,0,1
0.5,0.5,0.2943753121244257,0.5,0.5,0,0,1,0,0,0
0.06485429247260069,0.0,0.5,0.670885760200347,0.11187266618776232,1,1,0,1,1,0
0.0,0.15837235752891515,0.0,0.5,0.04682116089718027,1,1,1,0,1,0
0.0,0.5,0.11965744343470615,0.7347319731881008,0.08916955089861306,1,0,1,1,1,0
0.011143423649760509,0.5,0.5,0.62596787361471,0.12400618767548546,1,0,0,1,1,0
0.5,0.5,0.5,0.5,1.0,0,0,0,0,1,1
0.18077640203045467,0.5,0.5,0.5,0.1299423573583545,1,0,0,0,1,0
0.5,0.5,0.05967876441925876,0.5,0.5,0,0,1,0,0,0
0.0,0.5,0.5,0.8583309802873953,0.5,1,0,0,1,0,0
0.029976948011307847,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.957676704974156,0.5,0.5,0.8282952440035035,0,1,0,0,1,1
0.9569045920617287,0.9177965129263589,0.5,0.5,1.0,1,1,0,0,1,1
0.030773302623227854,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.8824743826214786,0.5,0.5,0.8157267422487705,0,1,0,0,1,1
0.8869528273456175,0.5,0.8012613925688375,1.0,0.5,1,0,1,1,0,1
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.5,0.5,0.5994923876264867,0.5,0,0,0,1,0,0
0.9830111028654834,0.5,0.5,0.5,0.9192239011416685,1,0,0,0,1,1
0.5,0.0,0.5,0.4828181140881189,0.5,0,1,0,1,0,0
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.07134998157924693,0.5,0.2579179126138521,0.5,0.0,1,0,1,0,1,0
0.5,0.5,0.0,0.5,0.5,0,0,1,0,0,0
0.5,0.5,0.5867312864382536,0.5,1.0,0,0,1,0,1,1
0.5,0.5,0.5,0.8493918499143736,0.5,0,0,0,1,0,0
1.0,0.7745093911684735,1.0,0.8124666950468549,1.0,1,1,1,1,1,1
0.9819983619643681,0.5,0.5698272626438805,0.6847831823339536,0.9682865227165377,1,0,1,1,1,1
0.5,0.5,0.5,0.5,0.7593987260327827,0,0,0,0,1,1
0.5,0.9645434290833567,0.5,0.5,0.5,0,1,0,0,0,1
0.8267279870429816,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.901062485650944,0.5,0.5,0.5,0.8856993718876486,1,0,0,0,1,1
0.8914639390601725,0.5,1.0,1.0,1.0,1,0,1,1,1,1
1.0,0.8753161336545346,0.5,0.5,1.0,1,1,0,0,1,1
0.5,0.5,0.1285524919351949,0.5,0.03211095112151509,0,0,1,0,1,0
0.5,1.0,0.5,0.7857773240561935,0.5,0,1,0,1,0,1
0.13115740651878763,0.018904263037332628,0.44939784112385883,0.5,0.5,1,1,1,0,0,0
0.5,0.5,0.5232781141922487,0.5,0.14094408076715023,0,0,1,0,1,0
0.5,0.5,0.20884746488538417,0.5,0.0,0,0,1,0,1,0
0.017704375179571397,0.0,0.5,0.5,0.0,1,1,0,0,1,0
0.1071666681644711,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.0,0.0,0.5,0.5,0.0,1,1,0,0,1,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.0,0.5,0.5,0.5,0.16113212462895596,1,0,0,0,1,0
1.0,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.03508831575424744,0.16116182119131306,0.5,0.7016287567371529,0.0,1,1,0,1,1,0
0.0010018713254227145,0.5,0.5242792317279654,0.5,0.0,1,0,1,0,1,0
1.0,0.7027086123485777,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.5,0.6979337539722265,0.5,0.5,0,0,1,0,0,0
0.5,0.5,0.5,0.9577564782222943,0.5,0,0,0,1,0,1
0.0,0.5,0.5,0.7690440129198672,0.16097836561757808,1,0,0,1,1,0
1.0,0.5,0.9695497473225257,0.5,0.5,1,0,1,0,0,1
0.5,0.5,0.5,0.5,0.0,0,0,0,0,1,0
0.9788715842176996,0.8393039394078686,0.5,0.9890612306841379,0.5,1,1,0,1,0,1
0.5,0.019393168299239465,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.5,0.0,0.5,0.5,0,0,1,0,0,0
0.09511655738807018,0.09950313938269215,0.5,0.5,0.0,1,1,0,0,1,0
1.0,0.8908395412107748,0.8194066175220198,0.5,0.9947785744840372,1,1,1,0,1,1
0.9568418204756081,1.0,0.9727780817289744,0.9165197336429166,0.890855489998901,1,1,1,1,1,1
0.5,0.06949960717708367,0.28469342073028814,0.5,0.5,0,1,1,0,0,0
0.5,0.028717374927196712,0.5,0.7405502233751413,0.19607048494652848,0,1,0,1,1,0
0.5,0.5,0.5,0.6757518795549238,0.5,0,0,0,1,0,0
0.11105418530445291,0.5,0.5,0.5,0.16776367971095066,1,0,0,0,1,0
0.5,0.890086441463572,0.9868786618361285,0.9393498467932347,0.9526521282674707,0,1,1,1,1,1
0.5,0.5,0.5,0.42512458504134265,0.5,0,0,0,1,0,0
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.9925588279854971,0.8425184531364681,0.5,0.5,0.9481679201400525,1,1,0,0,1,1
0.5,0.9969713655331155,0.5,0.5,0.9029025139967211,0,1,0,0,1,1
0.5,0.5,0.5,0.5,0.993821499891805,0,0,0,0,1,1
0.8615294893633665,0.9476738773960194,0.5,0.5,0.9805378755956123,1,1,0,0,1,1
0.5,0.9868643172594803,0.5,0.5,0.8286510361119555,0,1,0,0,1,1
0.5,0.5,0.5,0.9193506115663919,0.5,0,0,0,1,0,1
0.5,0.0,0.5,0.7649320761935907,0.5,0,1,0,1,0,0
0.0,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.07276404458119191,0.5,0.5,0.5482834503711251,0.2575346424788628,1,0,0,1,1,0
0.0,0.09211376419552063,0.1073089279805291,0.5,0.16839216868294726,1,1,1,0,1,0
0.5,0.49759565858526406,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.5,0.5,0.8741747437926749,0.5,0,0,0,1,0,1
0.5,0.5,0.14603080969140037,0.5,0.13749046542474383,0,0,1,0,1,0
0.5,0.5,0.5,0.5,0.41759586554759315,0,0,0,0,1,0
0.5,0.5,0.0,0.5,0.16795608499314152,0,0,1,0,1,0
0.911208868968815,0.5,0.5,0.5,0.9557971220493816,1,0,0,0,1,1
0.907458291098818,0.8054413289852772,0.5,0.5,1.0,1,1,0,0,1,1
0.5,0.5,0.0,0.5,0.0,0,0,1,0,1,0
1.0,0.967012687223168,0.5,0.5343814253452197,1.0,1,1,0,1,1,1
0.07552806847788193,0.045021633169600714,0.5,0.5,0.06436692374880464,1,1,0,0,1,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.07089936603940047,0.0,0.439692538329282,0.5,0.5,1,1,1,0,0,0
0.9034566160264464,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.5,0.5,0.06633586227277247,0.5,0.027998719757825634,0,0,1,0,1,0
0.9461554743151692,0.5,0.5,0.86117211338978,1.0,1,0,0,1,1,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.5,0.06465871019977393,0.7756505568555825,0.5,0,0,1,1,0,0
0.5,0.5,0.5,0.5,0.9256178558696389,0,0,0,0,1,1
0.0,0.0,0.5,0.7581333710691318,0.5,1,1,0,1,0,0
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.0,0.5,0.5,0.7909178764141124,0.020851715094054542,1,0,0,1,1,0
0.0422598910291414,0.0,0.5,0.7053303570723559,0.5,1,1,0,1,0,0
0.5,0.944834971320526,0.8802463631403068,0.5,0.5,0,1,1,0,0,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.11871441915937778,0.5,0.0,0.5,0.3956805752802041,1,0,1,0,1,0
0.0,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.11267623635179963,0.025967623984668255,0.5,0.7631096777520328,0.5,1,1,0,1,0,0
0.5,0.5,0.5,0.9393723510562291,0.5,0,0,0,1,0,1
0.5,0.0,0.0,0.45022952719518783,0.0,0,1,1,1,1,0
0.12127855790902162,0.0,0.5,0.5,0.32267854661559775,1,1,0,0,1,0
0.08929904722584286,0.0,0.19604476979780344,0.5,0.5,1,1,1,0,0,0
0.5,0.8473334609961356,0.5,0.5,1.0,0,1,0,0,1,1
0.9571358802625918,0.5,0.8408210556360131,0.681044212404009,0.5,1,0,1,1,0,1
0.9180439610825175,0.5,0.8809495616386156,0.5,0.5,1,0,1,0,0,1
0.5,0.8462084161224197,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.04377690957191571,0.5,0.9874012037450581,0.5,0,1,0,1,0,0
0.008524415141369897,0.0,0.2468162288720108,0.5,0.05169546076728121,1,1,1,0,1,0
0.5,0.5,0.9400873106224158,0.5,0.5,0,0,1,0,0,1
0.03699559533256871,0.0,0.5,0.5,0.0,1,1,0,0,1,0
0.9819422574672901,0.5,0.5,0.5,0.8888784102299816,1,0,0,0,1,1
0.5,0.9926262450953253,0.5,0.5,0.9825364572891737,0,1,0,0,1,1
0.9454703911170359,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.00620429015566527,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.5,0.5,0.04142739569483457,0,0,0,0,1,0
0.9934237990784257,0.5,0.9227174114232692,0.5,0.9858468271914852,1,0,1,0,1,1
0.046068582880066794,0.0,0.39078685874959274,0.5,0.018154269221039743,1,1,1,0,1,0
0.07045079739583857,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.19636684058610238,0.09945024770613659,0.5,0.3860532937418012,0.0,1,1,0,1,1,0
0.5,0.876500988322744,0.5,0.5,0.5,0,1,0,0,0,1
0.0,0.5,0.5936455586353983,0.5,0.31575236236037124,1,0,1,0,1,0
0.5,0.0013674755978812323,0.6016949904050253,0.5,0.5,0,1,1,0,0,0
0.8104531370713137,1.0,0.5,0.9671152801218839,0.5,1,1,0,1,0,1
0.06334334836644112,0.5,0.5,0.758314298348768,0.5,1,0,0,1,0,0
0.0,0.058402362069695624,0.0,0.7064238112475371,0.036875518232766635,1,1,1,1,1,0
0.5,0.5,0.5,0.5,0.041502526449047325,0,0,0,0,1,0
0.028419272519564616,0.0,0.8320399923674957,1.0,0.1333428379183333,1,1,1,1,1,0
1.0,0.5,0.5,0.5,0.8579798054839807,1,0,0,0,1,1
0.5,0.04712974154458123,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.5,0.5,0.7786952106060394,0.5,0,0,0,1,0,1
0.5,0.0800074399619361,0.5,0.5,0.03791382465587512,0,1,0,0,1,0
0.824405013835281,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.5,0.9630446035496428,1.0,0.5,1.0,0,1,1,0,1,1
0.5,0.5,0.5,0.5,0.7991758742308742,0,0,0,0,1,1
0.12060115239466929,0.10403650407504145,0.5,0.6860088637048475,0.0,1,1,0,1,1,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.08190369773189937,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.5,0.4957270955736822,0.5,0.0,0,0,1,0,1,0
0.5,0.5,0.5142918999218576,0.5,0.5,0,0,1,0,0,0
0.029708781446433144,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.038735538802785296,0.5,0.24429847062855153,0.4847796562406873,0.31111236662874703,1,0,1,1,1,0
1.0,0.5,0.8680911635104556,0.5,0.5,1,0,1,0,0,1
0.5,0.13126126878144512,0.5,0.5,0.0,0,1,0,0,1,0
0.8547372695812189,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.08240135137495896,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.9264478534410365,0.5,0.5,0.5,0.5,1,0,0,0,0,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.9679186943445595,1.0,0.5,0.8198805483059555,0.5,1,1,0,1,0,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.6683297708277959,0.5,0.5,0,0,1,0,0,1
0.5,0.8828703612006351,0.962590525848675,0.5,0.9138276152557595,0,1,1,0,1,1
0.0,0.5,0.5,0.7197207130922821,0.004662848666669661,1,0,0,1,1,0
0.052358573082706285,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.06681651186350432,0.06722199944524587,0.2950574596892952,0.6362102732931187,0.0,1,1,1,1,1,0
1.0,1.0,0.5,0.5,1.0,1,1,0,0,1,1
1.0,0.8131030644771523,0.5,0.5,1.0,1,1,0,0,1,1
0.5,0.05959953298054628,0.42609760973183186,0.5,0.5,0,1,1,0,0,0
1.0,0.5,0.5,0.7328985939871724,0.9146204610871812,1,0,0,1,1,1
0.8370013027218506,0.970528093674227,1.0,0.9014050253594591,0.5,1,1,1,1,0,1
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.9207193842424761,0.5,1.0,1.0,0,1,0,1,1,1
1.0,0.5,0.9377657132754388,0.5,0.5,1,0,1,0,0,1
0.039303944657948134,0.09515864516831485,0.5,0.6620853592183993,0.5,1,1,0,1,0,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
1.0,0.5,0.5,0.5,1.0,1,0,0,0,1,1
1.0,0.9238047724368434,0.6555672442647225,0.5,0.9850512693576303,1,1,1,0,1,1
0.0,0.5,0.5,0.7615472987612789,0.5,1,0,0,1,0,0
0.9592872504025108,1.0,0.5,1.0,1.0,1,1,0,1,1,1
0.5,0.056308193768246986,0.5,0.5,0.5,0,1,0,0,0,0
0.5,0.014014712429911352,0.8515345349674601,0.5,0.5,0,1,1,0,0,0
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
1.0,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.9589568103999434,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.026330942402423847,0.0,0.0,0.7047880710104677,0.17695665770025862,1,1,1,1,1,0
0.5,0.5,0.5,0.5,0.8948080997797601,0,0,0,0,1,1
0.0,0.01076994291702518,0.3509747149665433,0.5,0.0,1,1,1,0,1,0
0.021661959249861903,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.1266358499490942,0.5,0.5,0.8097932100806937,0.5,1,0,0,1,0,0
0.10792411596263385,0.023771523277538675,0.5,0.924841264499033,0.0,1,1,0,1,1,0
0.8468007044856202,0.5,0.5,0.7346771638456303,0.9683266653204106,1,0,0,1,1,1
0.8202396376282157,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.08239195884125584,0.5,0.43860546280178025,0.5,0,1,0,1,0,0
0.5,0.7764434716197872,1.0,0.5,0.8927942978942005,0,1,1,0,1,1
0.0,0.5,0.08386828396091289,0.5,0.5,1,0,1,0,0,0
